,w_init,trajectory,loss
747,1.6151558311844048,"[-0.48135348633141994, -0.3529782577296759, -0.13601677071988494, 0.360333518808967, 0.7800781128072491, 1.0162080318022526, 1.1529379392571577, 1.2110424716530594, 1.2819335967026817, 1.312749916331775, 1.346871932308935, 1.3873917238805353, 1.4244633192920928, 1.4481083105285582, 1.4617361796359338, 1.4787649379515242, 1.4969869423410114, 1.507278835180649, 1.5155151335019057, 1.5170554176798605, 1.5300158479490211, 1.5424009732435429, 1.5544721765581562, 1.5569288205912097, 1.5813243274316153, 1.5869273411349587, 1.5925519860667758, 1.590469642689366, 1.5943764462702266, 1.5955752264614464, 1.5969526317609763, 1.607698494903732, 1.6094044364415394, 1.6092194437566747, 1.6151558311844048]","[55.23909618770435, 47.63410315366143, 59.95338372048852, 22.326408682586834, 8.410129003072708, 4.586409804434354, 1.661137398459805, 2.093964468629034, 1.5288140753044097, 1.6583077821653953, 1.7307114551836813, 1.4032434524115247, 1.0630373574360543, 0.8104070003505264, 1.0537990961007777, 1.42484221013213, 1.0215639733739623, 1.0250228300818782, 0.7461335103079889, 0.835318580270057, 1.0546927896048564, 1.6573026211701394, 0.7250340831684954, 1.6344353220436636, 0.9912788690375858, 0.9860042414644152, 0.6301243901116245, 0.9584544335012188, 1.0945412870071691, 1.2199212686039298, 1.3556083586559255, 1.3993387465130356, 1.3830563907247204, 1.3542822022051229]"
748,1.5920210441389804,"[-1.9540384495525505, -1.1766446509472277, -1.6167450367672858, -2.145064297128048, 0.03578139907228651, 0.4225343174585209, 0.7580060998879851, 0.9254741313018784, 1.0643168715812472, 1.137561968869253, 1.214091193932067, 1.3148574569475215, 1.3547251539630523, 1.4027184604464757, 1.4237079858585147, 1.4376922412042294, 1.4599048199340716, 1.473350529748614, 1.4932537196073734, 1.5076716969637143, 1.5400802590202258, 1.5527692272049107, 1.5485932304708612, 1.550526562014585, 1.5606030664901374, 1.566126679446871, 1.5666945539822703, 1.566765648443552, 1.5677213579142864, 1.5774119616955846, 1.5803164312159523, 1.5865369680316546, 1.5994086234701068, 1.6029271764453457, 1.5920210441389804]","[6.411601225452102, 24.692647449502594, 6.379208322371327, 32.13914399942759, 34.45013967033977, 18.4202346400477, 5.914978087000998, 4.543502110828125, 2.0392782618568512, 3.22509738319355, 2.718577028103845, 1.3022178791998436, 1.4028184357520699, 1.5637452039565753, 1.3442896215107245, 1.2869499152629986, 1.4056734123569186, 1.0152015398672638, 0.909656440858215, 1.4079615680100248, 1.1715179969156215, 1.0499998266615627, 0.6208275732341773, 1.2644388304161387, 1.369785870185623, 1.0389669251187748, 1.4183736327681737, 1.5866969114714853, 1.0740550732884473, 0.8729301368146356, 0.9865578388127005, 0.8030668341811367, 0.6897001988281595, 1.2059170796574687]"
749,1.9256386568743615,"[2.421516157066389, 2.263773128306256, 2.2077960771860985, 2.1923500869946686, 2.1709706295637297, 2.1381248373994444, 2.1140005579555075, 2.093213687605675, 2.0593349372991376, 2.0391260340229898, 2.0421248121134754, 2.0324476462863266, 2.023070016912102, 2.0089166862370496, 2.0147445699233852, 1.999317277078577, 1.996815677327606, 1.982924153218283, 1.9776252878916476, 1.9647031853925463, 1.9592785864240088, 1.9530522871497586, 1.9485033396709037, 1.9501054816638446, 1.9456261250916438, 1.9440361717966497, 1.9436904857657022, 1.9399025064841804, 1.9379760626767968, 1.9375590228735329, 1.9410041565289111, 1.9340080606501022, 1.9346687072495528, 1.934512227509774, 1.9256386568743615]","[3.2584925166628023, 1.3550320189951626, 0.8528532730716749, 1.261360130683072, 1.2094295741052792, 1.410400008305461, 1.0805116443881777, 1.7095834884576107, 1.110107916311865, 0.8861544139915359, 1.0482486078490931, 1.1159370567681244, 1.2040530043836322, 1.0698153338210714, 1.0522157442247788, 1.114625132016416, 0.9397812599464843, 1.4263732073923063, 1.5146732931571507, 0.7872890616238756, 1.1143973054399545, 0.9529299220842006, 0.5085600859244918, 1.7003425734386624, 1.5156031225090691, 0.953503015580744, 1.1378640091000265, 0.8058120841646008, 0.9796326664177443, 1.118755856898505, 0.9709204411260387, 0.9347894268739433, 0.5325752113651868, 0.5028179823717249]"
750,1.6177954082163017,"[-0.17710396454223076, 0.2514777327852971, 0.7707997977715872, 1.003203590305188, 1.2276007017351511, 1.2580212095186196, 1.3166839509456318, 1.3570186021497121, 1.3780566912972514, 1.4116524178254728, 1.4359738405210407, 1.4628047422837323, 1.4849965011662951, 1.4893452956036712, 1.5088705381317724, 1.5318110722343834, 1.5536959568605944, 1.560585641446467, 1.580563273704943, 1.5969234462325637, 1.5881783196777943, 1.5909798562221968, 1.5973133380207043, 1.5936083092073035, 1.6087585691032917, 1.612667640036559, 1.6198979525114698, 1.6186983997869258, 1.6109823452734247, 1.6078876323418771, 1.612996602377749, 1.6197053717414105, 1.6252996978921224, 1.6207882038831645, 1.6177954082163017]","[54.678741280288484, 32.488380568815295, 7.880646717337544, 6.881671293402923, 1.3659740847379396, 1.9198069814918568, 1.8344184888114745, 1.1307504138171993, 1.329281357884614, 1.6856465984035909, 1.275033525639275, 1.0335879727855533, 0.5485067609347136, 0.9605162921288761, 1.3686968168242444, 1.4338923175361933, 0.7833611243448814, 1.3875891203297592, 1.4366250573168775, 0.8959988662546899, 1.333736724301975, 0.9656553073921951, 1.0083318532710743, 1.00015540885986, 0.8676941304440339, 1.147097202984436, 0.7492940900253005, 1.487577910878597, 1.1428663001203079, 1.1199222323624283, 0.7938060910547168, 0.8996766257373862, 1.1081213106223626, 0.4937336225540454]"
751,,"[-2.925291130754431, 10.347377619131487, -3837.864485222369, 3.5402381798739304e+16, -4.1617685101072e+81, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[502.0912191361351, 608398.1199886253, 2.2648459775997124e+21, 2.4556086292130925e+99, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
752,1.6421625959409019,"[3.422791942600086, -2.254537881075895, 1.2386721269456447, 1.3195538711849677, 1.3539402327186865, 1.3877249996531504, 1.4273842536514023, 1.4565483641145907, 1.4552013450569585, 1.4628668920374774, 1.4768065322258805, 1.4969743615504427, 1.5013376387226858, 1.5135273743913624, 1.5371589938106043, 1.538134594457138, 1.545375080547613, 1.5527874162893198, 1.564095911603802, 1.5754794587875725, 1.5790071066603995, 1.5680863453966971, 1.575540875676835, 1.5850987324526695, 1.5933400433157734, 1.6062260158969843, 1.6141169875802452, 1.6148078253185616, 1.6153556001830747, 1.6275509822867853, 1.6243677945361794, 1.6283950270819518, 1.634535502206447, 1.636439685710882, 1.6421625959409019]","[199.47337344692914, 65.19109538038693, 2.264304766646048, 1.145531586014063, 1.6493214757040604, 1.1196553930829547, 1.057085001597822, 1.3181516950170122, 1.1010950171386442, 1.1171981161846207, 1.3904350758467496, 1.0195085570923508, 1.1097299451385516, 1.0590041774677865, 1.1959507965811937, 1.08536652391715, 1.3309733863542696, 0.8999976407476326, 0.8608897365207809, 0.9860914666849678, 0.7971336589062439, 1.223791867477877, 1.0173562381729437, 1.1882474143601094, 1.3979383430879362, 1.4637323536877953, 0.9216173363202775, 1.1718394333422115, 1.1627927415515051, 1.2969047501357924, 0.9283904519058932, 0.8440278127815236, 0.593158871830432, 1.1049588928661462]"
753,1.625229916360616,"[3.1677597360531875, -0.15212814068533842, 0.20718891186624636, 0.5426959029094515, 0.8017971292640702, 1.1058770387001835, 1.1933595132604435, 1.2724626761227629, 1.3228917018984514, 1.362162538654788, 1.3931294265093157, 1.431658295473528, 1.4456832902169274, 1.482492001034464, 1.4976214043418872, 1.5044821838841946, 1.515750432852274, 1.5234542081670297, 1.5344149527150435, 1.521246852178596, 1.542182612719844, 1.5533820085737338, 1.5592940361088987, 1.5802414863182812, 1.588453683700866, 1.5856775722428817, 1.5881206364608804, 1.5924889879798496, 1.5967579567683443, 1.6056125718032035, 1.610605398973191, 1.6184261924125911, 1.6223792029994308, 1.623050747816028, 1.625229916360616]","[102.24347202863073, 41.95627733742421, 23.09427169188979, 10.865691092874448, 11.50436946227725, 2.4512492218001043, 2.3141301004404036, 1.5441971172277094, 1.3020644944681266, 1.7558138962631784, 1.6242284315926179, 1.153801246819826, 1.1683478846861661, 1.4301708648163478, 1.3386219580350485, 1.4690636424548709, 0.747625948409364, 1.8301198044053573, 0.837791366035631, 1.4828343201348393, 0.9814191106849619, 0.9117286559521286, 1.5487913910018085, 0.9618850066834667, 0.6341285535868063, 0.8166002785342085, 0.9850123619358147, 1.347569904733876, 0.8800914946596886, 0.9073418332891262, 0.8130215570971928, 0.9599651777428728, 1.3546589591619207, 0.749748842435135]"
754,1.6301672152572904,"[-0.06763879986451737, 0.24080549268925222, 0.7509668097123717, 0.9839106143390643, 1.1222204572574823, 1.211433642006126, 1.2984307866121418, 1.3371235187459833, 1.370466369590528, 1.3835267769393604, 1.4541733558092222, 1.4637260704014086, 1.4844445115245395, 1.4984964933411702, 1.5235977370987326, 1.5384799549855734, 1.5499863919841657, 1.5483395003862312, 1.557627122829232, 1.5560903195628912, 1.5723262644263598, 1.5758179693025374, 1.5716832435691384, 1.5842055312848042, 1.5978267653951455, 1.597734902917731, 1.603129797816655, 1.6084641499327632, 1.6130685367190882, 1.6154419087489533, 1.619773122308942, 1.6311143223111413, 1.6301518189571507, 1.634189092012724, 1.6301672152572904]","[32.62684110807333, 32.33157587535249, 8.035514971930077, 3.6044749414010373, 2.7265559921210305, 2.545873932257678, 1.3072513841732252, 1.3839584441201362, 1.189272259778185, 2.0707212076944854, 0.711268704716828, 1.0341956394512954, 1.097319762770692, 1.423789893789384, 1.5883647916602963, 0.8073446011077707, 1.0568286514582836, 1.1885847004386116, 1.0903510785650965, 1.3824142057917066, 1.229992531669353, 1.1232823345996925, 0.9411546352537657, 1.5036752380447858, 0.9382192547663656, 1.1672573904730073, 0.8906648563463018, 0.7458919236232264, 1.0714337067892845, 0.7072650349604549, 1.3111917838312837, 0.981336029061964, 1.4978665612179023, 0.4332585746212704]"
755,1.6689059828513182,"[2.8536199721423374, 1.5584718338426178, 1.5595264267060296, 1.563898529994688, 1.573386008858014, 1.5763683520111702, 1.5693264157528752, 1.5745219349799457, 1.5819295586087148, 1.5861276979200174, 1.5998654842216034, 1.6029365519665484, 1.6079619508348257, 1.6210721414720553, 1.6249926252870779, 1.6288958705903296, 1.6318038949518086, 1.628179926844029, 1.6360884919170633, 1.636904757295014, 1.642072488340785, 1.63759007425537, 1.638668278004456, 1.6383286741290897, 1.6411718987889152, 1.6419931574584459, 1.6452133953621608, 1.647889695381973, 1.6525045367328313, 1.6558717111570385, 1.6573541396241676, 1.6608651525914777, 1.6583886087986317, 1.6646860060660424, 1.6689059828513182]","[33.006741778439704, 1.0155050262069536, 1.200755860082875, 0.9478666266178277, 1.3792898170876384, 0.9419080875345388, 1.0062324890428564, 1.2532225200182503, 0.8032250741921901, 1.0229558485360009, 1.0097007039759311, 0.6851074913610932, 1.506774035356013, 0.7256686740389079, 1.4867413105719023, 1.152932926957131, 1.0199436591520414, 1.1156887003803326, 1.3233424245372143, 0.5318796822401921, 0.9321273949754662, 1.1755882299227218, 1.1741464151308454, 1.0985284422338366, 0.7207724404517593, 1.0884153836794654, 0.7321106322814159, 1.1887718143404462, 0.6323080706561921, 1.0060966241310658, 0.7015403432974586, 0.886311334715654, 1.0757955208058025, 1.4329679299536875]"
756,1.5884627381864234,"[-0.6513757938872109, -0.6955230243752446, -0.828703743281028, -0.9783772471647515, -1.255185080358909, -1.834122798114606, -1.6956893876608563, -2.124321119446664, 0.3118897142379721, 0.6795783199580063, 0.8657834791226118, 1.085335956872474, 1.1953523567816033, 1.26989135817538, 1.3573371634591818, 1.3791049907750754, 1.3976495087149232, 1.4405558910589333, 1.441725010829474, 1.4613523152284118, 1.4845667190488951, 1.494049899886444, 1.5059475319158002, 1.5098258743819335, 1.5286592532447525, 1.5310116788062753, 1.5426921469042538, 1.544297740872758, 1.5561125519026477, 1.5698467608070243, 1.5810142869043171, 1.5774798146153683, 1.5838370248713882, 1.5841668666440327, 1.5884627381864234]","[40.31818617505581, 65.45384485300106, 29.461160727847854, 28.82064245511307, 26.39955808900449, 1.7734353908120164, 3.131368603646927, 34.09092615018971, 23.963859717740128, 7.782894558083592, 7.324643296609775, 4.086688135878179, 1.954705805940572, 2.2102081203540807, 0.9275556029942014, 0.9274020885267048, 1.7379017300648234, 0.9484695037193931, 1.20488021543035, 1.4476782460757078, 1.0688414512537292, 1.4057396133853233, 1.1852021957994485, 1.3973928505708666, 1.118609264350058, 1.5046542700658858, 0.7664142920453372, 0.8932240194354207, 1.0450566325660793, 1.0636181060945185, 0.8312650437817396, 0.6133003280660774, 0.9743902373573554, 1.6572857798889877]"
757,1.6476092507112479,"[1.467719201330409, 1.4881309723480978, 1.491472164352809, 1.5159585249790566, 1.528311888863028, 1.5332464668024055, 1.5553591268096998, 1.5613453955587653, 1.5609610394681002, 1.577483630758627, 1.5811115784330168, 1.5813279561969396, 1.5841345973167682, 1.5878595777377154, 1.597696430014598, 1.6058164425537849, 1.610424053923726, 1.6149121173341534, 1.6166427631289577, 1.6263488773907862, 1.6235803289083015, 1.6214282411209098, 1.6180942563733682, 1.6295829665558814, 1.6292481780747343, 1.630267290858697, 1.629772217526362, 1.6276272434815242, 1.6352874907915855, 1.633507593144844, 1.642504274611974, 1.642538313179053, 1.647887732732238, 1.650171613948254, 1.6476092507112479]","[1.0815050201565874, 1.302348511533719, 0.9520264030578198, 1.3909185779018371, 0.8716585795461564, 1.7575598634702083, 1.1311161106653602, 0.7298414208201387, 1.357675829787778, 1.1276681181434194, 0.7896309807624177, 0.6443742727170807, 0.8446401027562336, 1.0783324923477502, 1.1058244675473896, 1.2069048862502432, 1.138039804471324, 0.8351305249296598, 1.1171296638835722, 0.6467602315774434, 1.0668549725147465, 1.2737271212776062, 0.9936791130894218, 0.6694120111431018, 0.8525596911029516, 1.1606629799317194, 1.716653290154873, 0.9144790832911746, 1.0853252203419652, 1.2324524334696894, 1.1082890729653712, 0.9599420557837246, 1.0707745299357407, 0.5757425792968253]"
758,1.5784925139025061,"[-0.8160748847366204, -0.9739799632048755, -1.3439258756414114, -1.9711478386251715, -1.3598210557881087, -2.1132328356730943, -0.4778886669521159, -0.34617018207086214, -0.11360631614849163, 0.1649413377634395, 0.5085905550438984, 0.9914325512452086, 1.125496585602736, 1.2158547986190784, 1.308588446271268, 1.3499484264945745, 1.3632750375807647, 1.4055058891861412, 1.4588252400463093, 1.4835189929406303, 1.4849809162318641, 1.4984809666101109, 1.5178857854556955, 1.533781618478963, 1.543415729162554, 1.5547159461975226, 1.5644977049130049, 1.5566642864029394, 1.5599614032646802, 1.5708737672053985, 1.5775123130793491, 1.5788253525171119, 1.5881603949138863, 1.5827948851784337, 1.5784925139025061]","[32.64581663765027, 36.85719724701402, 22.639411036238705, 5.688054050030174, 26.880904280699188, 23.214541859122217, 54.70972116865347, 47.82382422584439, 31.85844907966203, 27.135770376124988, 22.40080366777751, 3.995264560157886, 2.2805038858804734, 2.4274783423044153, 1.8081789228716723, 1.2175808357471845, 1.8486935227757197, 1.8492996582954644, 1.6709684527721398, 0.7934718106467744, 1.078443061269879, 1.0923344898314515, 0.9979728299817238, 1.0711509287414747, 0.9972162241329888, 1.192077143944261, 0.7403144190955778, 1.706203752937502, 1.4429590908141567, 1.059181232258825, 1.1673733829976878, 0.7504601570455633, 0.7534317170356052, 0.2752196965257429]"
759,1.63930861007428,"[0.04593613960648302, 0.3242045575145211, 0.7840740775331262, 1.0307666281115346, 1.217631792107365, 1.2733577239570388, 1.3195100101887207, 1.3607314594268074, 1.359860760907412, 1.3795399800654626, 1.4161194954351015, 1.4666369064335778, 1.4842359976063297, 1.4917213038569428, 1.4937766724408565, 1.5092405546005323, 1.5160095352335137, 1.5168359979987152, 1.5328536662774146, 1.5377337637609425, 1.5400708303762887, 1.544594280522265, 1.5530510577436147, 1.555217656465794, 1.5634167747234415, 1.5695243540776187, 1.5839386787964194, 1.5969025497047928, 1.5998578676669477, 1.601642244299016, 1.6018046073634862, 1.6090410598315867, 1.608562212638483, 1.6111818212817879, 1.63930861007428]","[25.74470216914398, 26.993739905450756, 9.518884698635151, 5.540725866891906, 1.779434848927599, 2.2011733942054486, 1.3655976588454777, 0.9293764899133495, 1.3036634534078473, 1.8726119073839, 2.215809217110065, 0.8995585125003782, 0.8459021747333608, 1.1716908749764336, 1.4908480618521254, 0.5989253857188405, 0.9137275427790476, 1.5695014551863822, 1.3870979050057322, 0.5291699904987887, 1.2833011984021956, 0.8703607208467905, 0.7353630685449696, 0.8589974841419755, 0.9626985613890653, 0.7574530504637046, 1.680863464938144, 1.0006027564966518, 0.6954315815566983, 0.5619304237380935, 1.3113982441232366, 0.7917500288775213, 0.9830341712186569, 1.6064017557391874]"
760,1.8291271495291543,"[-2.4835863773285816, 1.8316963095972472, 1.8314287195632828, 1.830133575992184, 1.8307197555812638, 1.8291765681608922, 1.8293440061728328, 1.8285957340583947, 1.8284930124661436, 1.8283514570665678, 1.8277319859423133, 1.8291162264595564, 1.8291699030464958, 1.8293550591144119, 1.8289572299701378, 1.828319063483787, 1.8263437315108537, 1.8265696580552722, 1.8256500739097878, 1.8258409172179684, 1.8253645602764028, 1.824744852131995, 1.8244037720307646, 1.8249396674301783, 1.825120636426789, 1.826199238501347, 1.8263450793082991, 1.8280641388070118, 1.829439875960808, 1.828593830442848, 1.8285817599482084, 1.828686162474924, 1.8286821660574328, 1.8284590879864655, 1.8291271495291543]","[111.83271025010724, 1.1928042168782005, 0.8616170761119903, 0.8677575037005261, 0.8620731514203176, 1.4050816495399867, 1.2308793635969784, 0.7727239415026886, 1.5226040865014407, 0.9053043556184776, 1.0975447301584986, 1.164173139856348, 1.13406582667738, 0.9446168774518976, 1.0575212011120088, 1.3192955326563935, 1.2499197064147711, 0.9170106932703248, 1.15899666501668, 0.7483108133707167, 0.8796423307783363, 0.6359084097891573, 0.9585788646718221, 1.0487066207282434, 1.183368719898279, 0.6115921582462521, 1.0363027792582407, 0.6817800832016039, 0.8088188160982882, 1.0835988381559387, 1.0116816964841158, 1.176976917011087, 0.819642287453381, 0.5901026573882541]"
761,,"[3.719911392887311, -3.7973417391320714, 60.203153452449186, -47771067.98094981, 1.6155079543792135e+37, -8.257450598732084e+184, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[310.64827269489564, 3728.8043833091147, 47417465204.803185, 1.286242354695321e+46, 2.2233295208575136e+223, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
762,1.5290540846588356,"[-1.6462744940459624, -2.0541452117670245, -0.6066220604253699, -0.6146981916500601, -0.6256592380676839, -0.6479221083519767, -0.7021887274805025, -0.8325525163554357, -1.2271231352796623, -1.8037376743050553, -1.7588558743661755, -1.870870206271465, -1.5756925818336425, -2.170918291567298, -0.5303892569288873, -0.4419204435312786, -0.2585253701464818, 0.06680617854321523, 0.42428250053021516, 0.9096351645048577, 1.0532112437993648, 1.172179863759899, 1.2255227700356564, 1.2797230261476518, 1.324367788131395, 1.3782842259127324, 1.413812356433716, 1.4600736183567322, 1.4788599357256538, 1.499859246009653, 1.5174620859627794, 1.531092823939529, 1.530261382669923, 1.534277213145334, 1.5290540846588356]","[4.109461645857069, 17.34727292957312, 54.83693650482778, 37.61062787420988, 43.59498597831098, 54.97251741718417, 59.67573741788312, 74.39913175145426, 27.40905616671243, 1.0941374165500808, 1.151746842975629, 2.051693878573602, 8.66345769398323, 26.963026017346017, 65.28365104099167, 62.52052684414671, 49.97954479482194, 29.311567052167, 24.453022222552526, 4.484368229935244, 4.055925244481187, 1.5266767985340843, 2.159230304562676, 1.7768630333810596, 2.2607860629258876, 1.1013774076658776, 1.7425218111892717, 1.2759397427425325, 1.2121385388890615, 1.5456262209132645, 1.1563331852988818, 0.5192546403610299, 0.9638950527853003, 0.6583043406304034]"
763,,"[-3.1723235510687893, 17.004525110610466, -59956.69633871959, 6.750542984575968e+22, -1.1751175135715099e+113, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[895.8360979812462, 16233547.397333413, 6.745738430820369e+28, 1.3221135478820855e+137, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
764,,"[-2.8454767981676152, 15.662766562316156, -41808.896137878495, 8.084268655286474e+21, -2.1788822105145887e+108, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[663.4296005809313, 10376134.308472138, 5.633319976064664e+27, 2.935778193004066e+131, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
765,,"[-3.8872616464604564, 126.8337618032577, -1066339477.7665281, 6.035345096593794e+43, -4.834539628087501e+217, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7885.964696487426, 2243065986946.714, 1.0726211236773016e+54, 4.863019173111047e+262, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
766,1.7383750250585592,"[1.727565595699156, 1.7307843445780917, 1.7323126681449612, 1.7333496395256494, 1.731977027226679, 1.7330594305227018, 1.732386431822559, 1.7330926182240978, 1.733165006960572, 1.7301733884589032, 1.7304699321306314, 1.7341401541848875, 1.7331737059407275, 1.7276149339880478, 1.7265292562616965, 1.7267021981737438, 1.730503678027764, 1.7326526459142526, 1.7324607743641498, 1.7346601823397385, 1.7334913471618398, 1.7340672034193536, 1.732979314209327, 1.7335739412073958, 1.7331729138693017, 1.731271584239897, 1.7329762684720824, 1.7325568769731075, 1.732602552479381, 1.7349331274647128, 1.7358859033582907, 1.737933056142918, 1.7401431801227567, 1.739719318229861, 1.7383750250585592]","[0.7502118697181738, 1.2549250023124665, 0.7810988555074972, 1.2887339606409125, 1.114465288240362, 0.6847481605658113, 1.2365476137087767, 0.8875047506641451, 1.399597580580949, 1.1671612573178394, 1.172692649291433, 1.0324560529702245, 1.7554688005755472, 1.0880229513065014, 0.6994320283372099, 1.178016227059157, 0.7042587993293604, 0.9399727805833251, 1.3901430207896055, 1.0876284767745745, 1.0521124127101624, 1.3078540610983478, 1.1639144381004933, 0.3154041662651607, 1.5260280652962588, 1.0014988305588293, 0.6051747689739615, 0.6848151749885228, 0.8727843410189612, 1.00365370985862, 0.6883933398660322, 1.0800322379982532, 1.0126548885378541, 0.518550426839205]"
767,1.6031624468631798,"[0.5159865619269928, 0.91755289909967, 1.1058536393540104, 1.2520658795551374, 1.307325779118786, 1.4072933189266794, 1.4446511117426883, 1.4507804836246665, 1.4653557682321352, 1.5117992491194945, 1.5240545493271191, 1.5278738108637242, 1.5400762822918668, 1.552333366826505, 1.5659341589053315, 1.5644780316576203, 1.5757767592981122, 1.5864360170050096, 1.5904192900810252, 1.5933380339672527, 1.5996855649647221, 1.597502305100248, 1.6012355202199333, 1.6114415417306944, 1.609389344033285, 1.6097130412716636, 1.6087857923306128, 1.6128578583742101, 1.6055181427814527, 1.6108820726012762, 1.6119741558599041, 1.6138998269309957, 1.6163819304837408, 1.6154421127008551, 1.6031624468631798]","[18.266287590167295, 7.014015792682754, 4.390341381856028, 2.1915057365891006, 2.21979723571611, 1.7633769735515146, 1.1870167062499737, 1.282914107533873, 2.154024409552428, 1.1976435099268583, 0.7889125972504558, 1.109460109197045, 0.9519921309871281, 1.0629569377306611, 1.3683544487847599, 0.910022940862084, 0.8507494272717684, 0.8106917272874733, 0.9247856034479496, 0.9371747389157445, 0.8174837032720388, 1.0513986867555405, 1.3208856113542626, 0.7571253130464624, 0.7810923570833911, 0.8235159215666737, 0.7579798524155024, 0.9618376346163501, 0.8890266355499156, 0.846638972266626, 0.9752747746401292, 1.326769285771746, 1.2903256474591662, 0.7675737199043963]"
768,1.9328962015819557,"[2.3566268094780174, 2.2460054246983874, 2.2147599061763876, 2.1286749675108227, 2.092318759450379, 2.0861688454309686, 2.062560411914817, 2.0418277945867547, 2.012794530512583, 2.0140369605290718, 2.009787768193711, 1.9905725961659448, 1.9858156953378834, 1.980182125206698, 1.9690914456342472, 1.963490491168639, 1.9671391195272145, 1.9661286235308808, 1.972272243861681, 1.9664880186134377, 1.9750308486527373, 1.9833341679874052, 1.9834316843993842, 1.979681638974136, 1.9812804907877954, 1.9873360718218716, 1.9753432052643434, 1.9676599705396658, 1.9641208383696291, 1.9620832008775946, 1.9519396826335391, 1.948518373162002, 1.944966469205813, 1.9380774466262767, 1.9328962015819557]","[2.345902068860642, 1.036316109352609, 1.8791607356098465, 1.6258903976165133, 0.8181177533737481, 1.0380543320756275, 1.3887399959552496, 1.663082031091335, 1.0211858052843157, 0.9840332148642917, 1.3709481508826546, 1.0943373001858137, 1.2639890418686357, 1.260845765382348, 1.419276680533247, 1.072009594988097, 0.3528546515256006, 1.140139679481987, 0.7832970586222906, 1.0731779430753212, 1.3472234676049741, 1.1079158731403924, 0.9066662261107701, 0.6477630469368763, 0.7744683412031689, 1.0711588146334559, 0.8601276886246233, 1.078059373850954, 0.7286109799106922, 0.9267080156100634, 1.129923843048411, 1.0968662655846384, 1.403451851367212, 0.881678035282564]"
769,1.615632036510237,"[0.0566393862730914, 0.4155704372110687, 0.782411519203656, 0.964599874325987, 1.0742248397168326, 1.1507876457642416, 1.247637794868005, 1.3016889202808863, 1.347399953103741, 1.3830264585770873, 1.408241677826607, 1.4384934515677785, 1.461278916826236, 1.4656292375649473, 1.4815188245002548, 1.4892536451602474, 1.4945599103448148, 1.5041092803236658, 1.5192186859410395, 1.547877967729326, 1.557723617057109, 1.5758199170350087, 1.5839812889641407, 1.5916043653221532, 1.5914854193669585, 1.5968188702322785, 1.6052586305118859, 1.603882751771797, 1.61240203666103, 1.6167981079329503, 1.616975955553095, 1.616786925058022, 1.6128439714890401, 1.6167403179617221, 1.615632036510237]","[30.068722960593373, 19.397973063975126, 8.10761722045949, 3.778447552079875, 2.560364453202961, 2.137546314403172, 1.9525804556732178, 2.1524313332724208, 1.5409843168353523, 1.1476523162514753, 1.3848335558920715, 1.158799211170156, 0.8881506856446819, 1.5460448125500539, 1.1940062775040283, 0.638191207005171, 1.0975171059363722, 1.0200765571198351, 1.6379672329061745, 1.1070705673947003, 0.8668921595631734, 1.354325134935981, 1.5754434425084871, 0.5381285241045518, 1.1901633903392959, 0.919138897579655, 1.1206911709687466, 0.7785885218121452, 1.0844249713544571, 0.8063090031646521, 0.9407749089692315, 1.1494376313824037, 0.8280096767918842, 1.2987250906405143]"
